X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
-4.751894950866699,1.3539997339248657,-4.021691799163818,-3.8327176570892334,-5.385342121124268,-5.004796504974365,-3.747617244720459,-4.851406097412109,-4.258663654327393,-4.2835893630981445,-3.0512189865112305,-3.840665340423584,-0.7682961225509644,-2.730905294418335,-5.282308578491211,1.3198871612548828,-4.547455310821533,-3.5864598751068115,-4.551153659820557
-3.025280714035034,-4.731188774108887,-2.762929916381836,-2.139875650405884,-4.748403072357178,-5.88532829284668,3.2294528484344482,-5.540794372558594,-5.779880046844482,-5.388622760772705,-5.594751358032227,-4.107213020324707,-3.7077906131744385,-4.637590408325195,-4.622870445251465,-4.876794815063477,-5.306138038635254,-5.435061931610107,-5.989077091217041
-4.759338855743408,-1.1130625009536743,-3.94943904876709,-3.047198534011841,-5.684281826019287,-5.898442268371582,-4.165333271026611,-4.336803436279297,-5.887628555297852,-6.291450500488281,-4.178781032562256,-5.496450901031494,4.572140693664551,-4.1236982345581055,-5.875744819641113,-4.307376384735107,-6.063916206359863,-4.956833362579346,-4.920810222625732
-4.414338111877441,-4.7597174644470215,-4.424419403076172,-2.842818021774292,-5.653528213500977,-6.729593276977539,-4.0654425621032715,-5.1798505783081055,-5.997380256652832,-6.440008163452148,-3.7708749771118164,-6.040884971618652,4.491822242736816,-3.8967485427856445,-6.062229156494141,-4.191977500915527,-6.063332557678223,-5.7687177658081055,-4.4945220947265625
-5.278213977813721,-5.687307357788086,-4.676663875579834,-2.892707109451294,-6.231124401092529,-6.972164154052734,-4.3768086433410645,-4.802866458892822,-6.095554351806641,-5.299177646636963,-4.314266681671143,-6.017670631408691,2.9291346073150635,-4.528801918029785,-6.331080913543701,-2.1665987968444824,-3.9296069145202637,-3.827885150909424,-5.110158443450928
-3.8668925762176514,-0.5499658584594727,-4.782164096832275,-1.6802833080291748,-5.320273399353027,-4.877188682556152,-4.025790691375732,-5.8307204246521,-4.424125671386719,-3.3131537437438965,-2.401562452316284,-4.349169731140137,-3.380662441253662,-1.6683602333068848,-4.933331489562988,0.04865498095750809,-3.906529426574707,-2.5354790687561035,-4.232291221618652
-4.538609504699707,-5.55127477645874,-4.666999340057373,-1.9267114400863647,-5.379498481750488,-7.283910751342773,-1.6051280498504639,-6.455259323120117,-5.855886936187744,-4.590660095214844,-5.916989803314209,-6.841155529022217,-1.2778204679489136,-3.9918479919433594,-5.409330368041992,-5.083486080169678,-3.141143321990967,-5.847123146057129,-6.758148670196533
-2.6142499446868896,-3.0484066009521484,-2.947178363800049,-2.2710907459259033,-2.829902172088623,-4.594629764556885,-2.339449167251587,-4.353273391723633,-4.917971611022949,-5.403364181518555,-3.632112741470337,-4.865347862243652,-0.4975511431694031,-4.259949207305908,-4.183681488037109,-3.9119842052459717,-6.1084089279174805,-0.5585232377052307,-4.500552654266357
-4.788568496704102,2.8806464672088623,-3.6221866607666016,-3.1415631771087646,-4.597822189331055,-4.4308576583862305,-3.676375150680542,-4.311704158782959,-4.680619716644287,-4.902291297912598,-3.010829210281372,-4.53751277923584,0.12160695344209671,-2.670370578765869,-4.506144046783447,-0.357167512178421,-4.6815595626831055,-3.842578887939453,-4.323313236236572
-4.078291416168213,-2.1094462871551514,-4.1091132164001465,-0.8198688626289368,-4.098400592803955,-3.2055089473724365,-3.2203681468963623,0.5837448835372925,-5.035134792327881,-4.938104152679443,-2.2067978382110596,-4.316084861755371,-3.896806001663208,-3.3947367668151855,-3.480419635772705,-1.5407594442367554,-4.2926225662231445,-3.898437976837158,-3.6970019340515137
-2.1209681034088135,-4.265267848968506,-3.1711502075195313,-2.003479480743408,-6.005942344665527,-5.301815032958984,-0.22674310207366943,-6.695163726806641,-5.621634483337402,-4.979701042175293,-5.159654140472412,-4.735633850097656,-2.961928129196167,-2.191067934036255,-5.593905448913574,-5.342303276062012,-5.877300262451172,-3.600405216217041,-6.522141933441162
-2.243333101272583,-3.598675489425659,-1.0798122882843018,-1.670936107635498,-3.5830633640289307,-1.5836331844329834,-3.060373306274414,-0.2837524712085724,-5.197978496551514,-4.827469825744629,-2.30548095703125,-3.912482738494873,-3.8070433139801025,-3.750629425048828,-3.0668585300445557,-4.345698356628418,-4.126503944396973,-4.18739652633667,-3.6698312759399414
-4.807690620422363,-5.169859409332275,-3.9524550437927246,-2.916213035583496,-5.476869106292725,-5.4001312255859375,-2.6776177883148193,-5.1768798828125,-4.960139274597168,0.8366556763648987,-5.584078788757324,-5.290680408477783,-3.415180206298828,-4.2565836906433105,-5.261366367340088,-5.132480621337891,2.0759074687957764,-5.303289413452148,-5.627747535705566
-5.18440055847168,-4.742359638214111,-4.189761638641357,-4.075817584991455,-6.415066242218018,-6.8838300704956055,-4.170095443725586,-5.569729804992676,-6.934772491455078,-6.504179954528809,-4.483120441436768,-5.442681312561035,4.286212921142578,-4.2864556312561035,-6.573052406311035,-3.5883426666259766,-6.265216827392578,-5.932192325592041,-5.461470127105713
-3.591275930404663,-3.4467861652374268,-5.388376712799072,-1.7173320055007935,-5.107336521148682,-6.1931915283203125,-4.891565322875977,-5.653848648071289,-5.415009498596191,-4.939011573791504,-1.026459813117981,-4.508553504943848,-2.701427459716797,-2.452176094055176,-4.801074504852295,-1.363380789756775,-4.518908500671387,-4.192687034606934,-3.469270944595337
-1.7786606550216675,-1.211616039276123,-4.609978199005127,-1.39077889919281,-4.016307353973389,-4.463194370269775,-2.7190821170806885,-5.838608741760254,-1.555619239807129,-4.66165828704834,-3.1214215755462646,-5.435501575469971,-4.091516494750977,-1.4169150590896606,-4.744312763214111,-2.9457759857177734,-5.42455530166626,-2.965477466583252,-5.208627223968506
-3.288933515548706,-5.358325481414795,-4.201498985290527,-2.587707996368408,-5.848374843597412,-6.396805763244629,-4.5397257804870605,-6.466883659362793,-2.6315221786499023,-5.692222595214844,-4.604579925537109,-3.4610114097595215,-1.2555270195007324,-2.9928994178771973,-6.184883117675781,-4.8737006187438965,-4.277573108673096,-5.096909046173096,-5.99208927154541
-4.293372631072998,-1.5642329454421997,-4.387462139129639,-3.5966098308563232,-4.944855690002441,-5.325197696685791,-3.1029837131500244,-3.924323558807373,-4.764660835266113,-4.5723724365234375,-1.5298432111740112,-4.48949670791626,-1.3970069885253906,-3.365117073059082,-4.761271953582764,2.3453047275543213,-4.37135124206543,-4.097130298614502,-3.367814540863037
-4.639610767364502,2.055091142654419,-3.8232672214508057,-3.5685832500457764,-5.170291900634766,-4.82342004776001,-3.2443225383758545,-5.165717124938965,-4.594551086425781,-5.066791534423828,-3.4407284259796143,-4.328113555908203,-0.2560787498950958,-3.1571245193481445,-5.3491716384887695,-1.1351796388626099,-4.971227645874023,-3.077101945877075,-4.796509742736816
-3.3944602012634277,-3.5768752098083496,-4.170868396759033,-2.232895612716675,-4.279156684875488,-3.594672441482544,-4.623265743255615,0.249087393283844,-4.961556911468506,-4.614227294921875,-1.6823594570159912,-4.17885684967041,-2.747913122177124,-3.748204469680786,-4.309646129608154,-2.5714733600616455,-3.8118810653686523,-4.621123790740967,-3.2360410690307617
-3.1561293601989746,-2.544450521469116,-3.347675323486328,-2.184877634048462,-3.1364238262176514,-3.480677366256714,-3.4377810955047607,-2.9925079345703125,-4.053641319274902,-3.9682695865631104,2.4961042404174805,-3.5505917072296143,-0.2079961746931076,-3.4412155151367188,-3.5753254890441895,-2.657296657562256,-2.6686906814575195,-3.3113436698913574,1.7114319801330566
-4.626999378204346,1.4118731021881104,-4.456706523895264,-1.8512752056121826,-5.109134197235107,-4.449664115905762,-5.006391525268555,-5.220451354980469,-4.629168510437012,-5.386807918548584,-3.772848606109619,-4.616003036499023,-1.8774971961975098,-2.0227952003479004,-4.774746417999268,-2.1986865997314453,-4.553169250488281,-2.7032854557037354,-5.169222354888916
-4.330387115478516,-5.449779510498047,-4.5639824867248535,-1.399456262588501,-5.927700042724609,-6.7918243408203125,-4.715183734893799,-6.317564010620117,-3.8628695011138916,-5.72687292098999,-5.615899562835693,-5.644134521484375,-0.7558953762054443,-2.52382230758667,-5.791690826416016,-5.672323226928711,-3.9829626083374023,-5.949753761291504,-6.456493854522705
-3.99912428855896,-5.007870197296143,-4.612238883972168,-0.8368919491767883,-4.803836345672607,-6.5601911544799805,-4.864017963409424,-5.429743766784668,-6.25137186050415,-6.19741153717041,-4.425025939941406,-6.700407981872559,3.4374897480010986,-3.526916980743408,-4.668666362762451,-5.781857013702393,-5.567278861999512,-5.907646179199219,-5.022775173187256
-2.0650196075439453,-3.38409161567688,-4.323612689971924,-1.8547108173370361,-3.6831531524658203,-4.1124348640441895,-3.175992012023926,-4.083798885345459,-3.999019145965576,-4.07155704498291,1.2011034488677979,-3.994988441467285,-3.529818296432495,-2.9937827587127686,-4.120733261108398,-3.155435085296631,-3.5887763500213623,-3.5644898414611816,-0.5964967012405396
-3.86775803565979,0.6011571288108826,-3.780510425567627,-3.601475954055786,-4.73341703414917,-4.426296234130859,-4.597512722015381,-4.6699724197387695,-3.915048837661743,-5.208183288574219,-2.833190679550171,-5.1537251472473145,1.311809778213501,-3.040320873260498,-5.611240863800049,-2.7777018547058105,-5.306277751922607,-1.597505807876587,-4.415218830108643
-3.771738290786743,-2.1559224128723145,-4.880830764770508,-2.393195152282715,-4.73114013671875,-5.515190124511719,-2.970853090286255,-6.328383445739746,-5.17758321762085,-5.623551845550537,-3.2345070838928223,-5.587558746337891,-2.034141778945923,-3.240115165710449,-5.342024803161621,-4.0140700340271,-4.134737968444824,-4.058483123779297,-4.763278961181641
-3.9779860973358154,-4.681233882904053,-3.354614734649658,-3.5080955028533936,-5.12907600402832,-4.821461200714111,-0.9572864770889282,-5.237534046173096,-5.235340118408203,2.03336501121521,-5.277156829833984,-4.002465724945068,-4.022209167480469,-4.1560845375061035,-5.188664436340332,-4.692299842834473,-1.509407639503479,-5.515913963317871,-5.6234002113342285
-5.026634216308594,-5.256380081176758,-4.7609333992004395,-3.7788236141204834,-6.158881187438965,-7.022570610046387,-4.6131415367126465,-4.880876541137695,-6.944021701812744,-6.678149223327637,-5.167726516723633,-5.765566825866699,4.153948783874512,-4.597107410430908,-6.730285167694092,-5.234291076660156,-6.202960014343262,-6.116021633148193,-5.931319236755371
-5.192959785461426,2.4265477657318115,-4.410210609436035,-3.602060079574585,-5.384164333343506,-4.876675605773926,-4.077609539031982,-4.49227237701416,-4.383642196655273,-4.354650497436523,-3.2545924186706543,-4.180233001708984,-0.3984374701976776,-3.0033750534057617,-5.303839206695557,-0.5116651058197021,-3.6867802143096924,-3.834101676940918,-4.567993640899658
-4.461198329925537,-3.1566641330718994,-4.69497013092041,-2.841050863265991,-5.131176471710205,-5.721053600311279,-4.658946514129639,-4.3468475341796875,-5.106663227081299,-5.0622029304504395,-1.3766168355941772,-4.198766231536865,-2.29263973236084,-3.301034450531006,-4.8216681480407715,0.696178674697876,-3.8397951126098633,-4.277076721191406,-3.5590925216674805
-5.8322649002075195,-5.137568950653076,-3.2754485607147217,-2.726733684539795,-5.243371486663818,-5.104828834533691,-5.175233364105225,-4.777987957000732,-5.448841571807861,-3.888850450515747,-5.845574855804443,-5.152873992919922,-4.784326553344727,-5.090548038482666,-4.400763988494873,-5.985092639923096,4.753730773925781,-5.643884658813477,-5.660894393920898
-3.517653226852417,-4.267151355743408,-0.14733411371707916,-2.839829683303833,-5.202432155609131,-3.4476020336151123,1.740893006324768,-5.817869663238525,-6.076237201690674,-4.64669942855835,-5.159543514251709,-5.536080837249756,-4.379895210266113,-3.771247386932373,-4.502734661102295,-5.285188674926758,-3.0487465858459473,-5.313865661621094,-5.558850288391113
-3.944150686264038,-5.208809852600098,-4.278433322906494,-3.2151644229888916,-5.956488609313965,-6.557849884033203,-2.579498767852783,-4.706532001495361,-5.843588352203369,-5.122078895568848,-3.653197765350342,-5.196472644805908,2.0137436389923096,-3.927267551422119,-5.871633529663086,-0.23002196848392487,-5.646615505218506,-3.875514507293701,-4.72912073135376
-2.6205923557281494,-5.823048114776611,-4.598527908325195,-1.780929446220398,-5.712784290313721,-6.971281051635742,-3.615313768386841,-6.151096820831299,-4.235905170440674,-5.35299015045166,-3.9991276264190674,-5.223228931427002,-0.8174805045127869,-2.914088726043701,-5.947353363037109,-2.960123062133789,-5.214682579040527,-3.1327590942382813,-5.655863285064697
-4.828362464904785,1.8261398077011108,-4.540713310241699,-1.4846667051315308,-4.664596080780029,-4.732754707336426,-4.324000835418701,-4.6270036697387695,-4.058279514312744,-4.951512813568115,-3.628753423690796,-4.652333736419678,0.48039764165878296,-2.4987196922302246,-4.473062992095947,-1.2768168449401855,-4.89879035949707,-2.3220958709716797,-4.605212688446045
-4.732247352600098,-3.3275458812713623,-4.719024658203125,-3.323068380355835,-5.6202263832092285,-6.222807884216309,-4.331831932067871,-4.830554485321045,-5.0193047523498535,-5.159270763397217,-2.793092966079712,-4.76155424118042,1.4548388719558716,-3.686234474182129,-5.550875186920166,1.1698204278945923,-4.869575500488281,-3.992342472076416,-4.223227024078369
-3.77963924407959,-3.338780403137207,-4.655817031860352,-3.0900020599365234,-4.913303852081299,-5.558382511138916,-3.9280459880828857,-4.966958045959473,-5.140576362609863,-4.468982696533203,-0.8849278092384338,-4.441234588623047,-3.3241751194000244,-3.2540283203125,-5.024876117706299,-0.42295947670936584,-3.771036148071289,-4.316553592681885,-3.253878116607666
-5.2664794921875,1.9771608114242554,-4.4428534507751465,-2.736356019973755,-5.1407084465026855,-4.825324058532715,-4.606325626373291,-4.588422775268555,-4.480044364929199,-4.862701892852783,-3.73992919921875,-5.4624834060668945,0.13532204926013947,-3.1259267330169678,-5.1198410987854,-3.25927734375,-3.4398703575134277,-3.9558451175689697,-4.928377628326416
-4.073389530181885,-3.950141191482544,-4.737738609313965,-2.815842866897583,-5.069924831390381,-5.77675724029541,-3.759643793106079,-4.785257339477539,-5.2086896896362305,-4.631019115447998,-1.3954215049743652,-4.6473917961120605,-2.611722707748413,-3.4209845066070557,-5.010382175445557,0.08227987587451935,-4.009529113769531,-4.527021408081055,-3.480027675628662
-3.140174627304077,-5.080662727355957,-4.8979902267456055,-1.2102863788604736,-4.408384323120117,-5.269064903259277,-4.303741931915283,-2.364597797393799,-4.569974899291992,-4.9111738204956055,-1.8379534482955933,-3.8013384342193604,-2.9279143810272217,-3.5990076065063477,-4.303022861480713,-3.8881897926330566,-5.187071800231934,-4.992894172668457,-3.1428589820861816
-3.2164113521575928,-2.582188844680786,-3.612290620803833,-1.1361933946609497,-3.3348941802978516,-5.074873924255371,-4.430973052978516,-4.12871789932251,1.7256280183792114,-5.200213432312012,-3.932736396789551,-3.7189812660217285,-1.0818006992340088,-3.21528959274292,-4.828948020935059,-4.01278829574585,-4.823447227478027,-3.3778464794158936,-4.708384037017822
-4.636658191680908,-4.090006351470947,-4.392745018005371,-3.025101661682129,-5.151825428009033,-5.525468826293945,-4.956211566925049,0.5892508625984192,-4.785812854766846,-5.750552177429199,-2.9466261863708496,-4.3461480140686035,3.1126463413238525,-4.469027042388916,-5.504176616668701,-0.29987508058547974,-5.3125810623168945,-4.324054718017578,-4.08103609085083
-4.572762489318848,-3.8719868659973145,-4.400324821472168,-2.9115986824035645,-5.250677585601807,-5.772096157073975,-4.133513927459717,-3.404583215713501,-4.905120372772217,-4.7919230461120605,-2.067909002304077,-4.579008102416992,0.6011852622032166,-3.7697649002075195,-5.018006324768066,1.963102102279663,-4.617739677429199,-4.0328264236450195,-3.516756057739258
-4.022009372711182,-5.329388618469238,-1.165919303894043,-2.0977399349212646,-6.329361915588379,-4.8522162437438965,-3.5672905445098877,-6.903999328613281,-7.103901386260986,-5.916928768157959,-5.834306240081787,-3.8657824993133545,-1.714787244796753,-2.2816450595855713,-4.379115104675293,-6.848249435424805,-3.107686996459961,-6.397679805755615,-6.361500263214111
-2.7442591190338135,-4.902082920074463,-4.684946537017822,-2.6580395698547363,-5.83173942565918,-5.7441911697387695,-2.9945614337921143,-6.3223419189453125,-6.360820770263672,-3.351567029953003,-2.804046630859375,-3.9113099575042725,-2.875298261642456,-1.725486159324646,-5.4276909828186035,-2.1627159118652344,-4.922799110412598,-5.108509063720703,-5.0194478034973145
-4.385052680969238,3.2341995239257813,-3.9615330696105957,-2.2590317726135254,-4.517374515533447,-3.3963377475738525,-3.551737070083618,-4.339800834655762,-3.9524741172790527,-4.6173176765441895,-3.0659842491149902,-5.131335735321045,-1.2629283666610718,-1.6131190061569214,-4.24943733215332,-1.7336839437484741,-4.219036102294922,-3.706342935562134,-4.452772617340088
-5.371670246124268,-0.0676928386092186,-4.103741645812988,-4.151357173919678,-5.690397262573242,-5.91431999206543,-4.018564224243164,-4.742026329040527,-4.6183013916015625,-4.773221015930176,-3.3457045555114746,-4.86005973815918,3.5634706020355225,-3.8631603717803955,-5.786893367767334,0.45646336674690247,-4.946717262268066,-3.9738595485687256,-4.2984113693237305
-5.04719352722168,-0.3902692496776581,-4.787450313568115,-3.8241770267486572,-5.985960483551025,-5.795714378356934,-5.118531227111816,-4.76873254776001,-5.061953544616699,-5.760721206665039,-3.8916869163513184,-5.804059982299805,3.052366018295288,-3.6066455841064453,-6.3992133140563965,-3.204404354095459,-5.1056742668151855,-4.847745895385742,-5.378030300140381
-4.595425605773926,-5.17439603805542,-3.9678657054901123,-3.381560802459717,-6.074870586395264,-6.902149200439453,-3.8067948818206787,-5.653989791870117,-5.96179723739624,-5.966739654541016,-4.160642623901367,-5.2719926834106445,4.259701251983643,-3.942490577697754,-6.266007900238037,-2.791422128677368,-5.943429946899414,-5.0710129737854,-5.240962028503418
-3.28144907951355,-0.6106999516487122,-2.6573405265808105,-2.8709521293640137,-4.198448657989502,-4.628681659698486,-3.407576322555542,-4.350161552429199,1.0080496072769165,-5.039658069610596,-3.623121500015259,-2.541041851043701,1.5684376955032349,-3.271176815032959,-5.4649152755737305,-2.3508317470550537,-5.566195487976074,-3.0946171283721924,-4.531706809997559
-4.726201057434082,-4.034931659698486,-4.108722686767578,-3.270005464553833,-5.4859771728515625,-5.595448970794678,-4.759257793426514,0.38379889726638794,-5.20512580871582,-5.679929256439209,-3.821328639984131,-4.906189918518066,4.970149040222168,-4.4396138191223145,-5.779209613800049,-0.8535919189453125,-5.303011894226074,-4.3565874099731445,-4.45808744430542
-2.4550158977508545,-2.5779387950897217,-3.684068202972412,-2.065746307373047,-3.422816038131714,-3.7963149547576904,-3.349781036376953,-3.6752758026123047,-4.242280960083008,-4.031126022338867,2.2981035709381104,-3.82318115234375,-1.342063307762146,-2.96209716796875,-3.805899143218994,-2.6684446334838867,-3.384219169616699,-3.6065073013305664,0.7641075849533081
-3.930185079574585,3.0169460773468018,-3.9354610443115234,-3.2745749950408936,-4.733794212341309,-3.640267848968506,-3.2709360122680664,-4.435951232910156,-4.171890735626221,-4.373820781707764,-3.1044154167175293,-5.300512790679932,-0.5888291001319885,-1.9754241704940796,-4.933077335357666,-2.446566104888916,-4.668197154998779,-3.8822474479675293,-4.700852870941162
-4.762219429016113,2.9380576610565186,-3.276327133178711,-3.562006711959839,-4.670046329498291,-3.887542247772217,-3.754209280014038,-3.3270931243896484,-4.7365031242370605,-4.9172444343566895,-3.1313672065734863,-5.011058330535889,2.8541035652160645,-3.187565565109253,-4.735389232635498,-1.2775236368179321,-5.047529220581055,-4.0528411865234375,-4.215090274810791
-5.396123886108398,1.300907850265503,-4.482532024383545,-3.34405255317688,-5.4634108543396,-5.260279655456543,-4.862333297729492,-4.009665489196777,-4.503345966339111,-4.8692626953125,-3.4801032543182373,-4.446860313415527,2.207956552505493,-3.637828826904297,-5.603907108306885,-1.4383032321929932,-4.290731906890869,-3.8156814575195313,-4.454563617706299
-2.512662172317505,-3.5220963954925537,-3.5040366649627686,-1.8573321104049683,-3.8181681632995605,-4.275754451751709,-3.592669725418091,-4.284498691558838,-4.68681526184082,-4.572267055511475,1.4648133516311646,-3.928910255432129,-1.8192005157470703,-2.981781482696533,-4.0408124923706055,-3.4038326740264893,-4.064143657684326,-4.07289981842041,-0.16540393233299255
-5.780557632446289,-1.2357635498046875,-4.424197196960449,-4.084466934204102,-6.133083343505859,-6.082164764404297,-5.11409854888916,-5.133595943450928,-6.003626823425293,-6.017983436584473,-4.422600746154785,-5.105846881866455,4.016564846038818,-4.302664756774902,-6.444720268249512,-3.4689230918884277,-4.687836647033691,-5.452559947967529,-5.267948627471924
-1.9653505086898804,-2.8776116371154785,-3.4391982555389404,-2.4023373126983643,-2.9497270584106445,-5.08312463760376,-4.307628631591797,-5.308426856994629,-2.7257962226867676,-5.640486240386963,-3.0922718048095703,-5.0080108642578125,1.1805016994476318,-3.3890533447265625,-4.9732136726379395,-4.301506519317627,-5.67724609375,-1.798187017440796,-4.585478782653809
-1.8063766956329346,-4.46170711517334,-4.804295539855957,-1.232468843460083,-5.018995761871338,-4.658322334289551,-3.451141595840454,-6.707694053649902,-3.658811569213867,-4.333182334899902,-4.375260353088379,-4.843118667602539,-3.3832039833068848,-1.8327914476394653,-5.199558734893799,-5.046857833862305,-3.9790244102478027,-3.925031900405884,-5.686994552612305
0.4592697024345398,-4.685492992401123,-3.477414131164551,-1.624114751815796,-3.3456931114196777,-5.0481061935424805,-4.28521203994751,-4.2085957527160645,-5.3568949699401855,-5.54189920425415,-0.8197398781776428,-1.8942983150482178,-0.6729690432548523,-2.7201924324035645,-3.5466911792755127,-4.343345642089844,-5.756302833557129,-3.711036205291748,-2.974602222442627
-4.040994167327881,-4.202409267425537,-4.012313365936279,-2.267946243286133,-6.91731071472168,-5.955923557281494,-1.7285953760147095,-7.43642520904541,-6.245453357696533,-3.308116912841797,-5.6227288246154785,-4.266119956970215,-3.2627246379852295,-2.0230557918548584,-6.012935638427734,-4.560272693634033,-4.006192207336426,-5.057499408721924,-6.826840400695801
-5.76701021194458,-2.043407678604126,-4.413299083709717,-3.702862501144409,-6.315343856811523,-6.677987098693848,-3.873826265335083,-5.879158973693848,-5.547297477722168,-5.572474479675293,-5.024153232574463,-4.375054359436035,1.485973596572876,-4.081120014190674,-6.020825386047363,-2.6703076362609863,-4.357892036437988,-5.514586448669434,-5.689105033874512
-4.500476360321045,-3.590824604034424,-4.4763503074646,-3.1219985485076904,-5.16612434387207,-5.692339897155762,-4.157470703125,-4.057796478271484,-4.88055419921875,-4.895818710327148,-1.919023871421814,-4.087486267089844,-1.1101843118667603,-3.7143208980560303,-5.036794662475586,1.6104474067687988,-4.249459266662598,-3.76943039894104,-3.5639150142669678
-4.015353202819824,0.5419474244117737,-2.938556671142578,-3.4260847568511963,-4.624220848083496,-4.6199541091918945,-1.396096110343933,-5.448203086853027,-4.4339280128479,-4.558423042297363,-4.085621356964111,-3.82839035987854,-1.610601544380188,-3.573059558868408,-5.058716297149658,-1.5598390102386475,-4.714250564575195,-1.1583805084228516,-5.122530937194824
-5.9654974937438965,-4.573541641235352,-3.8703808784484863,-4.33213996887207,-6.512255668640137,-5.547435283660889,-4.7664899826049805,-4.602243900299072,-5.905835151672363,-4.196163177490234,-5.600319862365723,-5.549950122833252,-1.3996894359588623,-5.376933574676514,-6.264966011047363,-5.304555416107178,3.249995231628418,-5.40839147567749,-5.898348331451416
-1.1937839984893799,-5.4641594886779785,-2.5756287574768066,-2.345491409301758,-5.429737091064453,-5.142304420471191,-2.9667279720306396,-6.620298385620117,-5.6933135986328125,-5.6240339279174805,-5.412809371948242,-1.5956730842590332,-4.0516133308410645,-2.50300931930542,-4.927400588989258,-6.27166748046875,-4.990856170654297,-5.552405834197998,-6.737760066986084
-5.086042881011963,3.2558350563049316,-2.9795081615448,-4.155789375305176,-4.959985256195068,-3.505561590194702,-3.9119129180908203,-3.9093680381774902,-4.568737983703613,-4.112610816955566,-3.4439144134521484,-3.8437418937683105,-0.0455065481364727,-3.352773666381836,-4.960499286651611,-1.8350541591644287,-2.483987331390381,-4.197458267211914,-4.4663543701171875
-3.321197271347046,-5.408908367156982,-2.728606700897217,-3.8383944034576416,-5.245729446411133,-5.495924949645996,-2.4890241622924805,-5.583063125610352,-5.966127872467041,-5.863131046295166,-5.652583122253418,3.313868284225464,-3.982572555541992,-4.911880970001221,-5.299543857574463,-4.829555034637451,-5.540732383728027,-5.730097770690918,-6.300403118133545
-3.2032251358032227,-4.20475959777832,-3.331699848175049,-0.5414149761199951,-3.7505555152893066,-5.410454750061035,-4.53458833694458,-2.9674432277679443,-3.701143980026245,-5.4377264976501465,-3.166438579559326,-4.477825164794922,2.050323247909546,-3.8921918869018555,-4.350074291229248,-2.9342799186706543,-4.789583206176758,0.547905445098877,-3.7834575176239014
-2.215715169906616,-4.97882080078125,-3.470489501953125,-1.5905297994613647,-6.077549934387207,-6.112833023071289,-2.536691427230835,-6.359798908233643,-7.052270412445068,-5.705865859985352,-4.031721591949463,-3.187851905822754,-2.739901065826416,-0.770721435546875,-4.798072338104248,-4.518380165100098,-5.2579827308654785,-5.830925464630127,-5.866609573364258
-4.318485736846924,0.2301226407289505,-4.929385662078857,-2.1057753562927246,-4.953023910522461,-4.935914039611816,-3.331245183944702,-5.790637969970703,-3.9678585529327393,-4.317198276519775,-3.724306344985962,-6.16909122467041,-2.5267632007598877,-1.9979206323623657,-5.139614105224609,-3.0959253311157227,-4.286722183227539,-3.59645676612854,-5.10870885848999
-3.1200153827667236,-3.1750686168670654,-3.5678136348724365,-2.7850444316864014,-3.7599308490753174,-2.9252724647521973,-2.8405680656433105,1.4210457801818848,-4.092874526977539,-3.759403944015503,-0.26704785227775574,-3.1143274307250977,-3.6669373512268066,-4.224423885345459,-3.8420777320861816,-0.843743085861206,-2.557798385620117,-3.7152247428894043,-1.7622638940811157
-4.655665397644043,-4.708508014678955,-3.5640347003936768,-3.3645501136779785,-5.298394203186035,-5.250590801239014,-3.021021604537964,-5.211355209350586,-5.291663646697998,1.6845775842666626,-5.584829330444336,-3.893001079559326,-3.5461695194244385,-4.265305519104004,-5.099831581115723,-5.096199035644531,-0.3156900703907013,-5.600635528564453,-5.8696699142456055
-4.954165458679199,-4.816833972930908,-4.022712230682373,-3.9748775959014893,-5.95750093460083,-6.339350700378418,-4.451676845550537,-1.7496569156646729,-6.0970377922058105,-6.171919822692871,-4.393604278564453,-5.609951019287109,5.013160228729248,-4.639059543609619,-6.3350300788879395,-2.3135783672332764,-5.508430480957031,-5.257989883422852,-5.163763523101807
-3.8082947731018066,2.4587953090667725,-4.097434043884277,-3.13657283782959,-4.1923041343688965,-3.9890778064727783,-3.5605292320251465,-4.163090705871582,-3.0374412536621094,-3.997424840927124,-1.1206170320510864,-4.359374523162842,-2.9753317832946777,-1.884236216545105,-4.349852561950684,0.36435821652412415,-3.74761962890625,-3.4406909942626953,-3.3295466899871826
-4.606187343597412,-4.29180908203125,-3.4912853240966797,-3.7544002532958984,-5.2021307945251465,-4.25088357925415,-3.2610037326812744,-4.546063423156738,-5.145236968994141,1.7563869953155518,-5.03810453414917,-3.9873294830322266,-3.8221564292907715,-4.33170223236084,-4.8898539543151855,-4.51719856262207,1.9761364459991455,-5.359897613525391,-5.206150531768799
-1.706695795059204,-4.640793323516846,-4.368403911590576,-2.444525957107544,-5.416398525238037,-4.932550430297852,-3.6776297092437744,-5.8135528564453125,-5.996593475341797,-4.659801006317139,-0.7217737436294556,-4.258101940155029,-2.008060932159424,-1.6587249040603638,-5.137518405914307,-3.344667434692383,-4.995754718780518,-4.436362266540527,-3.185887575149536
-2.4458491802215576,-4.239870548248291,-3.6883578300476074,-1.6019465923309326,-4.855220794677734,-3.7773196697235107,-2.437751054763794,-5.054919242858887,-5.489544868469238,-5.1366729736328125,-1.049854040145874,-5.597689628601074,-4.003657341003418,-2.1015992164611816,-4.5269575119018555,-2.551224946975708,-4.460589408874512,-3.756174087524414,-2.742891788482666
